file_path,insect_name,spectral_centroid,spectral_bandwidth,spectral_flatness,spectral_contrast,rms_energy,zero_crossing_rate,temporal_variance,chroma,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,amplitude,dominant_freq
/mnt/external_disk/InsectSound1000/2022630-16-13_Myzus_persicae_000026_s3_ch0.wav,Myzus_persicae,2120.940738127647,2344.2951675787094,0.0007748983,21.89719946824649,0.0012891673,0.04598433883101852,1.7428492e-06,0.80632055,-635.32697,86.494026,-39.039616,63.69422,-28.845274,46.713062,-14.958193,29.660349,-0.10199337,13.421794,10.169233,2.9233642,17.714474,-3.6266997,18.615923,-4.880386,14.458096,-1.6058036,9.538157,4.4079247,0.0010630459,0.0
/mnt/external_disk/InsectSound1000/202276-16-47_Myzus_persicae_000044_s4_ch0.wav,Myzus_persicae,2009.354502842127,2246.3375721134607,0.0006562705,21.828181466176936,0.0014628707,0.037407769097222224,2.3331272e-06,0.756583,-616.9509,96.5827,-45.68325,59.14294,-29.44127,47.094814,-15.032101,30.519588,-3.9401681,10.562018,8.970155,3.9308155,20.519863,-1.5063597,20.178846,-3.8126585,16.045668,-0.87863415,11.490394,5.681293,0.0011843509,32.2998046875
/mnt/external_disk/InsectSound1000/2022224-14-57_Myzus_persicae_000010_s1_ch0.wav,Myzus_persicae,1652.9589197737612,2233.370195617749,0.00024802395,23.075316552579057,0.0021590318,0.022614655671296297,5.091102e-06,0.7651422,-622.18335,90.5369,-26.069523,62.525944,-20.149769,44.288914,-10.846644,26.896154,0.6177933,12.746143,9.85646,1.582698,17.311913,-1.7712615,18.982866,-0.71899295,16.739899,2.7466917,10.429198,5.67941,0.0018283771,32.2998046875
/mnt/external_disk/InsectSound1000/2022224-14-57_Myzus_persicae_000025_s28_ch0.wav,Myzus_persicae,1627.9794922357014,2181.857798647993,0.00042596846,24.081862316326358,0.0020312255,0.02832935474537037,4.375933e-06,0.6307881,-606.361,103.20482,-22.101583,58.290806,-25.760344,40.058224,-11.85437,25.367325,-0.97853684,10.763399,11.0406,3.4793768,17.912668,-0.26690573,18.810038,-2.482112,13.505578,0.31946987,8.963173,5.2385855,0.0016965484,32.2998046875
/mnt/external_disk/InsectSound1000/2022224-14-57_Myzus_persicae_000014_s4_ch0.wav,Myzus_persicae,1327.6200276454222,2066.9814343375056,0.00019197774,23.1462811433455,0.003526878,0.021583839699074073,1.5716336e-05,0.7405452,-604.67236,84.674515,-12.232267,47.89604,-12.99612,35.19693,-3.050563,24.243958,6.0164394,12.77639,12.747838,5.707891,17.469109,2.7937145,15.844603,-0.65885925,10.094678,0.43460235,5.6946726,5.3151894,0.002987053,0.0
/mnt/external_disk/InsectSound1000/2022224-14-57_Myzus_persicae_000009_s23_ch0.wav,Myzus_persicae,1787.1095477326878,2268.183395624573,0.00038859824,22.6077637006254,0.0017910232,0.02965404369212963,3.50603e-06,0.7599453,-623.19885,87.96075,-27.119165,60.20813,-20.386597,44.562595,-8.802152,26.90065,1.4846184,12.141191,9.498402,2.9222636,17.709673,-1.0566741,18.23184,-0.45707548,16.483786,1.8984075,10.390759,5.3638787,0.0014891266,32.2998046875
/mnt/external_disk/InsectSound1000/2022224-14-57_Myzus_persicae_000003_s7_ch0.wav,Myzus_persicae,1099.7440288381317,1975.8025019472911,7.1949886e-05,23.015609004728685,0.005107934,0.008246527777777778,2.7053538e-05,0.78442997,-611.9478,80.27713,-14.9931135,51.255997,-13.165132,36.536392,-2.6295373,25.604757,5.791928,12.123938,11.84578,5.2739687,17.27436,3.5311625,20.187658,4.763171,15.800148,5.5457845,11.033364,9.221988,0.004425735,21.533203125
/mnt/external_disk/InsectSound1000/2022224-14-57_Myzus_persicae_000008_s18_ch0.wav,Myzus_persicae,1388.2748912000375,2116.7059543420733,0.00016276789,23.175775892420734,0.0029504255,0.023084852430555556,9.39621e-06,0.7714284,-615.7411,90.23116,-21.929623,56.23364,-21.01403,38.906326,-8.162899,26.851427,4.5496325,14.705267,12.523274,5.674982,19.120005,0.464022,18.045311,-0.42367893,14.812526,1.0623829,8.243955,5.3892307,0.0024468966,0.0
/mnt/external_disk/InsectSound1000/2022328-14-18_Myzus_persicae_000065_s3_ch0.wav,Myzus_persicae,1664.3368956760198,2230.8600627472256,0.00040142905,22.875554489767485,0.001995459,0.027863679108796297,4.2153947e-06,0.7168764,-618.56256,95.217545,-20.795362,62.76524,-20.32806,42.463013,-10.430127,25.693058,0.47976765,12.17159,10.831445,1.7733419,15.7016735,-2.6358125,16.86542,-2.2743688,13.882253,0.7632126,9.750545,5.6966896,0.0016684374,21.533203125
/mnt/external_disk/InsectSound1000/202275-15-46_Myzus_persicae_000016_s2_ch0.wav,Myzus_persicae,2148.7462223693633,2365.411329432601,0.00067851855,21.91223711352478,0.0011679503,0.04383680555555555,1.3955963e-06,0.7917328,-638.7351,89.24996,-39.936016,67.52056,-30.186512,49.243855,-16.177752,30.937635,-1.371951,14.081256,10.087421,1.766425,17.668976,-3.398717,19.228588,-5.1596375,15.918742,-1.6048256,9.979209,3.3805068,0.0009802241,10.7666015625
/mnt/external_disk/InsectSound1000/202275-15-46_Myzus_persicae_000028_s5_ch0.wav,Myzus_persicae,2133.501961921438,2347.1380563935395,0.0012005178,21.885921682262826,0.0011850068,0.05373806423611111,1.5106028e-06,0.80380756,-637.27026,89.765816,-39.830593,68.52081,-27.722208,50.368423,-14.667045,32.21652,-0.090012655,14.572069,10.035239,3.001145,17.619186,-4.7822866,18.225668,-5.4241495,15.772851,-2.4757586,8.860503,2.3788,0.0009813856,0.0
/mnt/external_disk/InsectSound1000/2022224-14-57_Myzus_persicae_000003_s6_ch0.wav,Myzus_persicae,1107.3252056638212,1979.7391323748864,0.0001014778,22.44710649704618,0.004845687,0.008418330439814815,2.4218718e-05,0.76206344,-612.4102,81.93297,-15.840291,52.62232,-11.98835,39.30092,-2.651257,24.65028,5.404031,14.2865305,14.870957,7.1177,18.547428,3.0220065,17.362963,1.4711896,14.05952,3.0818877,8.527581,6.888916,0.0042061755,21.533203125
/mnt/external_disk/InsectSound1000/2022224-14-57_Myzus_persicae_000008_s2_ch0.wav,Myzus_persicae,1463.8768677578803,2151.387277453922,0.00027111676,22.780542507302314,0.0027820447,0.021131727430555556,8.2087045e-06,0.7572496,-613.9727,90.66755,-20.415226,57.218613,-18.21174,41.934372,-4.770605,28.94727,6.4414034,16.249186,14.328693,6.103121,19.572237,1.8486449,19.495617,-0.46987557,13.191677,0.6245872,7.096756,4.4893327,0.0023071438,32.2998046875
/mnt/external_disk/InsectSound1000/202275-15-46_Myzus_persicae_000008_s14_ch0.wav,Myzus_persicae,1869.7631430627948,2281.857093230016,0.00044972674,21.65494694595088,0.0016068849,0.03591127748842592,2.7602453e-06,0.75350565,-625.3857,89.167465,-33.898636,61.416073,-22.451,46.814896,-11.028492,29.447618,1.0683448,12.759942,11.870577,5.1545143,18.70583,-2.4433286,18.47579,-2.4820247,15.459899,0.47570708,9.361935,4.341902,0.0013441617,0.0
/mnt/external_disk/InsectSound1000/202275-15-46_Myzus_persicae_000008_s13_ch0.wav,Myzus_persicae,1794.8145807676192,2270.448063205738,0.00050426857,21.657922269572865,0.001841223,0.03475387008101852,3.714327e-06,0.74857163,-623.8066,90.69024,-33.0611,60.155396,-23.858158,47.922,-9.993886,30.89955,1.0353308,12.756596,11.080416,4.8904657,18.867723,-2.3286147,19.235146,-1.4315249,16.851078,0.13943663,8.963435,4.901053,0.0015091948,0.0
/mnt/external_disk/InsectSound1000/2022224-14-57_Myzus_persicae_000005_s9_ch0.wav,Myzus_persicae,1383.9821118108032,2058.3862240168714,0.00022834456,24.55972506094778,0.0028225402,0.025996455439814815,8.604357e-06,0.5457161,-600.82544,106.343765,-19.430868,55.189606,-24.558802,39.811947,-10.370893,25.581633,0.28589284,11.476128,9.020527,1.2886328,16.550222,-0.26420575,20.074638,0.36372393,15.281439,-0.46830362,7.0758295,5.1476955,0.0023186982,32.2998046875
/mnt/external_disk/InsectSound1000/202276-16-47_Myzus_persicae_000023_s49_ch2.wav,Myzus_persicae,1957.2956177734316,2332.635840230471,0.00057511305,21.828955511405468,0.0014347241,0.039356372974537035,2.1320163e-06,0.74985,-634.8816,86.494446,-33.578148,66.01693,-23.886818,48.66229,-11.445307,31.714746,2.7364228,15.604754,11.903869,3.9983938,19.381905,-0.91022235,19.836657,-2.4320939,17.146025,0.647464,10.093688,4.574019,0.0011918903,32.2998046875
/mnt/external_disk/InsectSound1000/202275-15-46_Myzus_persicae_000002_s2_ch0.wav,Myzus_persicae,346.6366827730929,1002.5515442100042,0.00019249125,21.46551412121978,0.067525215,0.003119574652777778,0.0070020026,0.8103374,-584.2753,56.717144,32.885845,40.579975,31.155602,31.985628,27.4943,25.41188,23.499208,21.276712,19.424248,16.361807,16.445124,13.332503,12.231044,10.241185,9.61096,9.129292,8.131365,7.5413594,0.05993849,0.0
/mnt/external_disk/InsectSound1000/2022328-14-18_Myzus_persicae_000034_s3_ch1.wav,Myzus_persicae,1874.561303740398,2292.580931105431,0.00056133466,22.46764231209913,0.0014533,0.036566840277777776,2.1986893e-06,0.73368734,-624.80585,101.741,-27.359116,69.7559,-28.061356,45.180733,-17.326567,27.10121,-2.6667674,12.714109,10.444414,3.385789,17.442816,-3.6565657,17.937864,-5.6407847,14.98492,-0.7847367,10.113242,3.4060655,0.0012103065,32.2998046875
/mnt/external_disk/InsectSound1000/2022224-14-57_Myzus_persicae_000013_s5_ch0.wav,Myzus_persicae,1795.038632501782,2245.9036164673475,0.0005172011,23.52895284598142,0.0015745894,0.036440248842592594,2.6028072e-06,0.71902657,-619.2965,100.52619,-28.65774,62.409325,-26.211838,46.899906,-9.803225,30.19752,0.64486057,13.138964,11.547832,4.5561223,19.904594,-0.5188563,19.271214,-4.3230567,11.991307,-4.5048437,6.0754147,2.6951232,0.0012942064,32.2998046875
/mnt/external_disk/InsectSound1000/2022328-14-18_Myzus_persicae_000026_s10_ch0.wav,Myzus_persicae,1715.1728161323454,2226.162662421172,0.0004294855,23.47344606338185,0.0016910105,0.035698784722222224,2.9628811e-06,0.4505692,-615.34607,108.61903,-21.41475,67.75495,-28.795326,42.46724,-18.30698,23.801308,-4.1178365,11.321368,8.92454,0.89379895,15.371698,-4.8984466,17.075443,-5.0344396,14.259444,-1.9122099,8.828788,4.8281465,0.0013840664,21.533203125
/mnt/external_disk/InsectSound1000/2022630-16-13_Myzus_persicae_000059_s6_ch0.wav,Myzus_persicae,1327.862886457218,2075.387520189719,0.00020078581,21.80941604488822,0.0040989984,0.015552662037037037,2.3225282e-05,0.79104805,-618.60315,78.659874,-19.710655,53.89956,-13.861571,40.08945,-3.3664694,27.142025,6.996561,14.740839,13.808926,6.12399,17.46389,1.2775322,17.866117,1.251977,14.493001,3.550477,9.653909,6.889175,0.0035888865,0.0
/mnt/external_disk/InsectSound1000/202275-15-46_Myzus_persicae_000007_s1_ch0.wav,Myzus_persicae,1762.305949803804,2269.937667433686,0.0003420585,21.828386490221906,0.0017580367,0.037407769097222224,3.3319677e-06,0.72773,-631.4613,89.76532,-33.917454,64.87438,-24.061924,48.35791,-12.105015,30.817427,1.7890669,15.879502,12.813231,4.0135,18.606161,-2.203404,19.317457,-1.813254,17.555666,0.7212376,9.971678,4.590366,0.0014618705,0.0
/mnt/external_disk/InsectSound1000/2022328-14-18_Myzus_persicae_000032_s8_ch2.wav,Myzus_persicae,1858.112182768965,2256.423152297588,0.00075600226,22.853426073487846,0.0013586052,0.041078920717592594,1.9127103e-06,0.46752757,-621.1682,108.22739,-26.194412,71.34374,-28.815804,44.932327,-20.361618,24.61689,-5.201829,11.396015,7.906745,-0.42937678,13.773521,-7.9913473,14.850785,-8.5216,12.576125,-3.0058446,9.749254,4.3653784,0.0011231961,10.7666015625
/mnt/external_disk/InsectSound1000/2022224-14-57_Myzus_persicae_000016_s65_ch0.wav,Myzus_persicae,1698.3941786603352,2218.0813405736844,0.00050662877,23.71590989365123,0.0018851988,0.032036675347222224,3.8405574e-06,0.7047105,-612.7797,99.03379,-25.306742,57.401634,-26.587414,41.17006,-11.890942,26.21434,0.47254163,13.160848,11.17135,3.360805,18.518282,-1.5977608,18.288485,-1.3559871,15.4376745,1.3530515,9.84249,6.3566365,0.0015396076,32.2998046875
/mnt/external_disk/InsectSound1000/2022224-14-57_Myzus_persicae_000005_s19_ch0.wav,Myzus_persicae,909.2409867455312,1781.9978581414016,7.5650685e-05,24.240708097091908,0.00679464,0.010773835358796295,5.4995937e-05,0.69179684,-594.0149,90.48644,-4.3083234,47.83936,-10.367536,33.599342,0.016753564,23.75758,6.237533,12.310955,12.5453415,6.113,17.207733,4.5550165,16.893093,3.2130752,14.627211,5.4577084,9.345907,7.0460267,0.0058990032,0.0
/mnt/external_disk/InsectSound1000/2022224-14-57_Myzus_persicae_000017_s29_ch0.wav,Myzus_persicae,1259.6370843335956,2056.4376016842734,0.00027308823,22.27749549904987,0.0035165015,0.016212745949074073,1.33746125e-05,0.7147784,-612.9836,88.44619,-16.754454,60.893654,-12.991038,42.461224,-5.284539,26.855053,4.673778,13.3696,13.343871,6.2314725,18.033146,1.3373672,18.906794,0.727899,15.764655,3.5133915,10.713978,7.501751,0.0029136024,0.0
/mnt/external_disk/InsectSound1000/2022328-14-18_Myzus_persicae_000000_s20_ch0.wav,Myzus_persicae,168.3975940114254,644.5924278584899,1.7118538e-05,19.85771367819282,1.6345578,0.001708984375,7.3474846,0.8087947,-197.53932,44.770603,21.233103,23.422115,16.928957,18.57311,14.591622,14.484123,13.627293,13.521874,12.726583,11.435797,11.809621,10.0221815,10.458404,8.9076395,8.994418,8.391569,8.050029,8.040727,1.3890519,10.7666015625
/mnt/external_disk/InsectSound1000/2022224-14-57_Myzus_persicae_000015_s56_ch0.wav,Myzus_persicae,1662.5680910242093,2211.3116810592624,0.0003245669,23.265996219422448,0.0019794616,0.029703776041666668,4.1539015e-06,0.7349206,-615.3094,101.06014,-27.3374,61.51401,-25.593319,44.938007,-11.063755,28.126987,-0.583704,12.408943,11.1203575,4.383155,18.824797,-0.97731906,19.141151,-3.7114584,14.433102,-0.5633446,9.866927,6.1845136,0.0016647559,32.2998046875
/mnt/external_disk/InsectSound1000/2022224-14-57_Myzus_persicae_000000_s17_ch0.wav,Myzus_persicae,1062.2866660664886,1947.5599945943763,0.00012553876,22.828781672376497,0.0049134814,0.009978117766203705,2.5065905e-05,0.7428462,-610.7801,84.8728,-10.713723,55.71068,-10.331656,38.398956,-3.778266,24.585018,5.738081,14.3449335,13.341846,6.0261936,18.0049,2.9106991,18.452456,1.98992,15.655041,6.1692696,11.520827,8.549006,0.004131941,21.533203125
/mnt/external_disk/InsectSound1000/2022224-14-57_Myzus_persicae_000017_s33_ch0.wav,Myzus_persicae,1196.8803873347792,1994.1348326425766,0.000163302,22.89001948333081,0.0039780075,0.016999421296296297,1.743239e-05,0.7649943,-605.62494,91.79251,-15.256008,53.25283,-16.263643,38.16678,-3.4341156,26.578907,6.6724052,14.581777,12.297438,4.6660023,18.022892,2.5767028,18.708681,2.7778976,16.319353,4.677494,10.295946,7.438168,0.0032749164,0.0
/mnt/external_disk/InsectSound1000/2022328-14-18_Myzus_persicae_000033_s32_ch0.wav,Myzus_persicae,1792.7492053711453,2260.2171996105035,0.0005578521,23.114385520814015,0.0015547705,0.03669795283564815,2.4847207e-06,0.6237239,-620.4273,105.2878,-25.63937,67.238266,-28.78899,42.913273,-18.698713,25.68359,-3.371106,12.6539755,10.254292,2.0269032,17.005762,-3.4252791,18.363602,-4.5768228,15.053753,-0.9036512,10.179192,4.1890182,0.0012778501,32.2998046875
/mnt/external_disk/InsectSound1000/202276-16-47_Myzus_persicae_000006_s23_ch0.wav,Myzus_persicae,1960.326905708708,2331.8528706618026,0.00063237856,21.815799037228764,0.0014353557,0.04196506076388889,2.1715764e-06,0.7565294,-633.93256,87.45403,-33.64384,64.63078,-25.712166,46.048954,-13.48221,29.92017,1.2172455,15.328391,12.3619795,4.3194985,18.173882,-3.3911073,18.597471,-2.6165285,16.016613,-0.05633723,10.194068,4.3967824,0.0011750323,0.0
/mnt/external_disk/InsectSound1000/2022224-14-57_Myzus_persicae_000030_s12_ch0.wav,Myzus_persicae,1965.9636331737265,2319.4900372059947,0.0006963625,23.74803151975319,0.0014528489,0.03916196469907408,2.2085187e-06,0.71787083,-620.3004,95.72126,-29.305477,62.007965,-25.657934,45.28355,-13.409003,27.779127,-2.5062835,12.361085,9.9919,2.9748793,18.119862,-1.9494683,19.473682,-5.042957,12.193971,-4.2387104,7.2294116,4.3685064,0.0012005499,32.2998046875
/mnt/external_disk/InsectSound1000/2022328-14-18_Myzus_persicae_000035_s23_ch0.wav,Myzus_persicae,1743.8765242277882,2241.141631241371,0.0005060329,22.8725578348003,0.001623963,0.03090187355324074,2.8208701e-06,0.6613519,-614.7233,105.032425,-22.949593,63.86208,-25.436827,43.546623,-15.0019,24.567984,-2.2021418,13.54351,11.039803,2.4117463,17.537214,-1.7758367,18.864796,-3.8301454,14.656025,0.00100374,9.725447,4.7641516,0.0013784444,10.7666015625
/mnt/external_disk/InsectSound1000/2022630-16-13_Myzus_persicae_000032_s1_ch0.wav,Myzus_persicae,2195.61204324262,2354.6839481049738,0.0012442318,21.891426078258817,0.0011293978,0.044514973958333336,1.379031e-06,0.80884653,-639.0202,89.68922,-41.409164,68.401726,-30.724447,48.660698,-18.16228,29.119436,-2.6924882,14.232391,10.116297,2.1055286,17.3012,-4.911761,18.608772,-4.704195,16.342342,-2.095734,9.637976,2.7787988,0.0009636782,0.0
/mnt/external_disk/InsectSound1000/2022224-14-57_Myzus_persicae_000059_s2_ch0.wav,Myzus_persicae,1726.060273071738,2241.9586534357286,0.00036031628,23.208167308225466,0.0018414421,0.032411928530092594,3.5765934e-06,0.7023044,-618.6378,94.219635,-24.575274,61.94797,-21.710117,43.35283,-11.102345,27.02841,0.30670878,11.812186,11.262903,3.604239,16.91656,-1.8563035,18.81695,-1.6691298,14.647958,0.97092855,10.193447,4.805681,0.0015308928,32.2998046875
/mnt/external_disk/InsectSound1000/202276-16-47_Myzus_persicae_000047_s1_ch3.wav,Myzus_persicae,1834.2158600808893,2254.615952996004,0.0005889593,21.487798308993767,0.0019362257,0.043149594907407406,4.7933877e-06,0.78225356,-614.49677,83.275055,-24.804724,57.28477,-16.154373,42.073513,-8.442369,24.928663,4.251993,13.974805,11.976234,3.8735151,16.832222,-0.73599553,17.002062,-2.6837158,12.903206,1.8918328,8.569403,4.5882607,0.0015211223,21.533203125
/mnt/external_disk/InsectSound1000/202276-16-47_Myzus_persicae_000034_s29_ch2.wav,Myzus_persicae,1944.4168403785998,2180.8225639202697,0.0007903189,20.1286715051969,0.0020722125,0.047819914641203706,9.044699e-06,0.76492816,-578.8983,87.985115,-21.390358,46.847218,-12.057723,33.108067,-7.503797,18.83633,-0.5922918,6.8051677,8.491162,5.0119257,17.12868,-0.5876652,14.468981,1.5640047,12.217615,1.6652471,6.92075,4.599872,0.0015390958,21.533203125
/mnt/external_disk/InsectSound1000/2022328-14-18_Myzus_persicae_000019_s11_ch0.wav,Myzus_persicae,1782.5629395821177,2268.341412570576,0.00039874652,22.665547028345134,0.0016553917,0.04014756944444445,2.889689e-06,0.70177376,-623.0961,96.31924,-25.600048,65.48931,-22.96016,45.116146,-12.548034,26.827974,-1.2543908,11.164435,8.949263,0.8613335,15.384477,-4.2361917,16.900318,-4.188942,14.651997,0.32742277,9.975137,4.758495,0.0013569818,32.2998046875
/mnt/external_disk/InsectSound1000/2022224-14-57_Myzus_persicae_000005_s32_ch0.wav,Myzus_persicae,1706.4222927834996,2239.024720910316,0.00035436105,23.091842657111858,0.0019829248,0.030494972511574073,4.210248e-06,0.7629409,-618.079,94.085365,-24.622057,59.61211,-24.720728,42.732357,-9.611269,29.001211,2.6984613,13.818415,13.166144,5.7916574,19.842224,0.69942003,19.22723,-2.2767634,14.529554,-1.2471962,6.6548724,3.8053317,0.0016461862,32.2998046875
/mnt/external_disk/InsectSound1000/2022328-14-18_Myzus_persicae_000023_s9_ch0.wav,Myzus_persicae,1778.7773246125626,2256.1855171327197,0.00048620798,23.160325236031227,0.0016413609,0.03470413773148148,2.80439e-06,0.659437,-620.1806,100.669395,-26.454903,64.530914,-25.701391,44.092686,-15.358655,25.417774,-1.9791044,11.709416,9.65638,1.5128675,16.265884,-3.6432283,17.450798,-3.5003476,14.487776,-0.7068007,9.765095,4.1669655,0.0013504144,10.7666015625
/mnt/external_disk/InsectSound1000/202275-15-46_Myzus_persicae_000036_s14_ch2.wav,Myzus_persicae,2135.6282012565766,2349.2770108972704,0.0009407324,21.78206177905548,0.0011901283,0.05253544560185185,1.4898153e-06,0.8027193,-635.86145,87.45037,-36.91605,65.230804,-27.27856,47.773808,-14.441951,29.836327,-0.26833853,13.6159725,10.368725,2.5076723,17.3334,-4.194589,17.54145,-4.6900606,15.28019,-0.9499832,9.773912,3.4645061,0.0009800321,0.0
/mnt/external_disk/InsectSound1000/2022224-14-57_Myzus_persicae_000061_s1_ch0.wav,Myzus_persicae,1660.9293318287205,2235.163091102164,0.00024578546,21.792048147189313,0.0022003462,0.028763382523148147,5.203208e-06,0.7694692,-627.4005,83.53129,-29.382402,59.98371,-20.483559,44.492832,-8.614213,29.109644,4.2892804,15.465589,13.413848,5.278106,19.182783,0.115732014,19.663498,-0.50117284,16.425737,3.241214,11.488487,6.6268697,0.0018505116,32.2998046875
/mnt/external_disk/InsectSound1000/2022328-14-18_Myzus_persicae_000024_s23_ch0.wav,Myzus_persicae,1556.511851754329,2157.9898922038783,0.00045188848,23.62130796022169,0.0020877928,0.02985749421296296,4.61302e-06,0.5013632,-608.86444,110.000435,-20.8552,60.53289,-27.573677,42.752655,-13.636906,24.679716,-2.9268513,10.5774765,9.164305,1.6278049,15.000423,-4.9320407,15.809344,-4.833786,14.336631,-0.1774138,8.739571,3.9072428,0.0016999091,10.7666015625
