file_path,insect_name,spectral_centroid,spectral_bandwidth,spectral_flatness,spectral_contrast,rms_energy,zero_crossing_rate,temporal_variance,chroma,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,amplitude,dominant_freq
/mnt/external_disk/InsectSound1000/2022711-16-27_Tuta_absoluta_000039_s1_ch0.wav,Tuta_absoluta,2058.4689109384108,2324.111177921509,0.0007809208,21.73719680736525,0.001216328,0.04896375868055555,1.5316559e-06,0.7546161,-633.50336,92.23436,-37.76695,68.75794,-26.760164,51.47798,-12.896023,31.747288,-0.07696228,14.796137,9.880231,2.1343336,16.87734,-4.0731335,18.911127,-4.8870873,15.5297165,-2.527112,9.081041,2.8248549,0.0010046103,0.0
/mnt/external_disk/InsectSound1000/2022628-16-22_Tuta_absoluta_000063_s3_ch0.wav,Tuta_absoluta,650.2356329921848,1591.202621058979,2.0464444e-05,21.740768089767617,0.010605933,0.005113389756944444,0.00012484903,0.69712347,-608.5081,66.628784,-1.9834679,49.132786,3.0530484,36.819042,7.9866424,26.492563,13.65853,17.938673,17.737463,11.09513,18.762661,7.682004,18.423061,7.717353,16.46486,8.533122,10.477462,10.132923,0.009087637,21.533203125
/mnt/external_disk/InsectSound1000/2022713-15-28_Tuta_absoluta_000050_s7_ch0.wav,Tuta_absoluta,1934.8658548663439,2299.568340554716,0.0007657526,21.65483392015107,0.0013001867,0.04942491319444445,1.809893e-06,0.75580835,-630.8038,99.10907,-31.744743,74.34487,-24.824976,51.632656,-13.81074,32.095955,-0.36580053,14.802357,9.701852,1.0439969,15.852645,-5.84058,17.35756,-6.512732,14.144392,-3.8443816,7.9287148,1.3105781,0.001052848,0.0
/mnt/external_disk/InsectSound1000/2022627-17-3_Tuta_absoluta_000045_s3_ch0.wav,Tuta_absoluta,1797.8971748581635,2251.169554875622,0.000667599,21.074098891956517,0.0016407119,0.04271556712962963,3.397707e-06,0.68301326,-618.5555,90.6396,-19.379114,65.1444,-14.179051,46.42961,-5.799405,27.881533,3.0416584,13.733453,11.428886,2.7231944,14.950099,-3.3152652,15.677296,-4.327502,11.591119,-1.538201,5.8041162,1.6930573,0.0013521069,0.0
/mnt/external_disk/InsectSound1000/2022628-16-22_Tuta_absoluta_000067_s3_ch0.wav,Tuta_absoluta,558.1170226766559,1486.0537733103527,4.980288e-05,21.419910847594636,0.012367737,0.004575376157407407,0.00016391638,0.7097627,-604.3038,69.04215,2.1186619,50.542114,5.7332497,38.118206,9.9687395,26.403084,15.082094,18.352566,17.892967,11.738082,19.59503,8.629906,18.397099,7.6974506,14.546412,8.0524645,10.282995,9.139964,0.010646562,21.533203125
/mnt/external_disk/InsectSound1000/202277-16-47_Tuta_absoluta_000020_s1_ch0.wav,Tuta_absoluta,1874.0569242000538,2278.966542780142,0.0005833358,21.574060453737673,0.0015193603,0.034003363715277776,2.4318863e-06,0.75500727,-628.3781,94.74777,-33.271694,66.531265,-24.916126,48.16165,-13.175042,30.80923,1.5241562,15.2835045,11.052503,2.5794683,16.986935,-3.294666,17.503817,-5.677472,14.695646,-1.0950942,8.874581,3.4460373,0.0012576819,0.0
/mnt/external_disk/InsectSound1000/2022714-16-8_Tuta_absoluta_000046_s9_ch0.wav,Tuta_absoluta,2114.616610861988,2354.238274014919,0.0007119424,21.815840013298132,0.0012064012,0.050347222222222224,1.5322748e-06,0.82863456,-635.5942,88.09111,-36.932713,67.6703,-26.901,48.222633,-14.70309,29.229128,-1.6934084,13.283605,9.516736,1.3953332,16.900959,-4.0081873,18.68738,-4.0343227,15.915479,-0.90213484,9.394439,3.2974703,0.0009960964,0.0
/mnt/external_disk/InsectSound1000/2022711-16-27_Tuta_absoluta_000062_s16_ch0.wav,Tuta_absoluta,827.3753299242933,1763.508896623651,5.3698986e-05,21.300291550508256,0.007307324,0.005081741898148148,5.4468506e-05,0.81283987,-601.7995,88.895706,-2.741795,60.41274,-0.80079395,43.51353,4.2041073,28.505198,10.348234,16.514458,15.204199,6.7907796,16.97468,2.4221685,15.390892,0.92994916,12.438945,2.5553832,6.917526,4.0802684,0.006532043,21.533203125
/mnt/external_disk/InsectSound1000/2022713-15-28_Tuta_absoluta_000006_s1_ch0.wav,Tuta_absoluta,1470.015927153931,2173.6114083971443,0.00020137827,21.835025103868325,0.0028057247,0.020503291377314815,8.4802705e-06,0.7326509,-625.99347,78.47126,-19.939482,59.836395,-12.09089,42.977146,-4.1507754,27.6558,6.487934,15.729238,14.479847,6.1405973,19.280361,2.37999,18.688002,1.0106798,14.98454,2.7784152,9.806193,6.490335,0.0023374823,21.533203125
/mnt/external_disk/InsectSound1000/2022628-16-22_Tuta_absoluta_000025_s2_ch0.wav,Tuta_absoluta,2265.801127376726,2357.977119332137,0.0011665247,21.712863990419557,0.0009774719,0.05821849681712963,9.90595e-07,0.7911906,-639.84937,92.48951,-43.574635,69.99565,-32.978363,50.70848,-18.25398,31.051022,-2.9906077,14.448387,9.81437,1.8567305,17.913824,-4.2649074,20.293785,-5.122913,16.877129,-2.2146184,10.746031,3.7264538,0.00081175665,10.7666015625
/mnt/external_disk/InsectSound1000/2022725-16-33_Tuta_absoluta_000053_s6_ch0.wav,Tuta_absoluta,1786.4908883111204,2256.5289920192904,0.00050410733,21.097256138886646,0.0015527457,0.03999385127314815,2.6142768e-06,0.70002776,-628.19525,97.18852,-26.862078,74.92445,-18.60337,53.42046,-9.464431,33.712856,2.849838,16.410782,11.941615,3.2244918,16.979069,-4.485229,16.70568,-6.762811,13.53007,-3.4740207,6.681083,0.71529317,0.0012733425,10.7666015625
/mnt/external_disk/InsectSound1000/2022627-17-3_Tuta_absoluta_000041_s1_ch0.wav,Tuta_absoluta,2134.793357504701,2335.363118042782,0.000775921,21.85678677711457,0.0012124745,0.047069408275462965,1.5176486e-06,0.8048724,-637.6901,91.817184,-44.880306,66.9101,-32.047092,49.93443,-18.00373,31.505022,-2.3374953,13.766752,9.298522,2.0311565,17.60278,-5.3272877,19.073154,-5.885793,15.5899,-2.6754398,9.384325,2.8323069,0.0010062354,0.0
/mnt/external_disk/InsectSound1000/2022714-16-8_Tuta_absoluta_000000_s4_ch0.wav,Tuta_absoluta,1369.362200642612,2112.22913351581,0.00023603464,21.928105405361926,0.00329378,0.017605251736111112,1.2932467e-05,0.76742274,-616.7448,77.022316,-15.333843,53.104717,-10.705157,38.82588,-2.0881903,25.550337,8.463832,14.756957,12.897359,5.8320413,16.813353,1.6853402,17.006296,0.8283398,13.588153,3.812024,8.998899,7.788288,0.002770618,0.0
/mnt/external_disk/InsectSound1000/202277-16-47_Tuta_absoluta_000037_s1_ch0.wav,Tuta_absoluta,2149.4510564532598,2350.658432621608,0.00083132635,21.973763810021897,0.0011777922,0.04515245225694445,1.4577201e-06,0.7940661,-636.9136,91.79291,-41.441963,65.184875,-33.635616,46.798843,-19.039137,28.801226,-2.981391,15.072877,11.7568245,4.1680117,19.195988,-4.0426126,17.949375,-6.0148883,15.72978,-2.8858213,9.439167,3.7131414,0.0009814273,0.0
/mnt/external_disk/InsectSound1000/2022713-15-28_Tuta_absoluta_000008_s1_ch0.wav,Tuta_absoluta,983.696606030087,1894.5426440108624,3.5010973e-05,22.120278720414852,0.0066613583,0.007930049189814815,4.959538e-05,0.79850805,-599.71295,70.23424,-3.1633468,48.509052,-0.9788587,37.223167,4.2576327,23.151978,12.143905,16.298628,15.220542,9.433146,16.863802,4.9354734,15.88119,3.7958908,14.540978,6.6532955,10.283944,8.922508,0.005751481,21.533203125
/mnt/external_disk/InsectSound1000/2022725-16-33_Tuta_absoluta_000065_s3_ch0.wav,Tuta_absoluta,648.4785494340132,1581.1637541540606,3.0577074e-05,21.36405177027697,0.009600171,0.005972403067129629,0.00010315528,0.7434931,-600.10986,77.486946,8.563898,56.11448,10.227484,40.906857,12.385319,28.155352,14.000317,16.071527,15.576025,9.35442,16.640581,4.9003506,13.778991,2.6372676,10.890254,4.4070168,7.1451354,6.4943814,0.008176868,21.533203125
/mnt/external_disk/InsectSound1000/202277-16-47_Tuta_absoluta_000041_s1_ch0.wav,Tuta_absoluta,2058.5973565106938,2348.560662685861,0.0010276815,21.72664330299555,0.0012085891,0.0499267578125,1.5139428e-06,0.774902,-632.6281,92.39672,-32.24271,70.36253,-23.961754,49.669212,-14.30598,29.710703,-1.6329442,12.900545,9.549299,1.2831421,15.585908,-5.8528895,16.550034,-6.341277,14.283031,-2.555675,7.6056304,1.3014783,0.0009990105,0.0
/mnt/external_disk/InsectSound1000/2022714-16-8_Tuta_absoluta_000042_s1_ch0.wav,Tuta_absoluta,2128.060949430597,2327.092218667459,0.000889117,22.1395413106934,0.0011537437,0.048787434895833336,1.3709151e-06,0.76316875,-632.29425,96.954765,-42.474316,63.0272,-38.50516,44.799652,-19.130898,32.443825,1.6159409,17.599087,11.363752,2.2054007,16.580439,-5.697381,17.890995,-6.214831,16.524296,-0.6957864,12.38133,5.203159,0.0009588828,0.0
/mnt/external_disk/InsectSound1000/2022711-16-27_Tuta_absoluta_000062_s7_ch0.wav,Tuta_absoluta,845.2970670301428,1796.5070648006451,5.6828092e-05,21.588836372384254,0.0073605445,0.005515769675925926,5.5942175e-05,0.7797615,-610.88434,77.823555,-5.9727535,56.38338,-1.7659162,41.56693,3.8578646,27.768082,10.386815,16.38871,16.077944,7.6649323,17.511494,3.8159826,16.99676,3.0824525,13.422308,3.8856082,8.531673,7.0477195,0.006497287,21.533203125
/mnt/external_disk/InsectSound1000/2022712-16-48_Tuta_absoluta_000038_s3_ch3.wav,Tuta_absoluta,1955.6557900996545,2297.498028622011,0.00085716933,21.18658434627263,0.0011469331,0.050238715277777776,1.3520357e-06,0.76160514,-624.42236,108.22806,-28.309887,74.71978,-28.197775,49.181694,-18.111328,28.72159,-3.7955759,12.034089,6.736685,-1.0165275,14.004667,-8.307046,14.982924,-9.230231,13.169856,-4.0524755,7.883277,0.7625121,0.0009534049,10.7666015625
/mnt/external_disk/InsectSound1000/2022713-15-28_Tuta_absoluta_000071_s2_ch0.wav,Tuta_absoluta,601.3796621075284,1524.6435968233054,4.0882132e-05,21.499118413800197,0.012088863,0.005664966724537037,0.0001775487,0.71374154,-598.0722,68.71217,12.37397,50.97033,12.538189,38.692856,14.817285,27.825157,16.94267,18.323606,17.834276,11.481087,18.16336,8.542241,16.590193,7.3996696,13.013781,7.8263392,8.662175,7.7717113,0.010118929,21.533203125
/mnt/external_disk/InsectSound1000/2022712-16-48_Tuta_absoluta_000007_s2_ch0.wav,Tuta_absoluta,1879.0129544394597,2308.2045485294916,0.0005140371,21.624935258166342,0.001548887,0.03408474392361111,2.4971675e-06,0.78496355,-632.0848,90.97094,-30.267195,67.87196,-23.313976,48.429264,-12.239262,29.376501,0.23935021,13.721126,11.231057,2.9871795,17.388405,-3.901726,17.54596,-3.408948,15.871147,-0.56504685,9.204944,4.3090725,0.0012922399,21.533203125
/mnt/external_disk/InsectSound1000/2022725-16-33_Tuta_absoluta_000058_s20_ch0.wav,Tuta_absoluta,737.9888927318297,1688.363215447579,3.529069e-05,21.677832507187848,0.007909376,0.007532190393518518,6.390709e-05,0.72277445,-611.07306,78.50738,-7.1546974,55.67824,-1.9978286,41.523773,3.6379983,27.414103,10.89774,17.213943,17.822443,11.803532,21.449625,6.090553,18.037672,3.4233623,15.022291,6.86106,11.041954,8.740797,0.0066119065,21.533203125
/mnt/external_disk/InsectSound1000/2022712-16-48_Tuta_absoluta_000004_s1_ch0.wav,Tuta_absoluta,1883.9407046616025,2298.9818559375612,0.00043607186,21.745828277865225,0.0015703099,0.03597457320601852,2.6195248e-06,0.80503243,-634.09125,87.01107,-35.861233,64.62781,-23.214426,47.42375,-12.558559,30.252054,0.682821,14.491148,12.109685,4.6599874,18.646091,-2.0075815,20.011631,-2.9803982,15.625537,0.42767596,10.548668,4.20241,0.0013116152,21.533203125
/mnt/external_disk/InsectSound1000/202277-16-47_Tuta_absoluta_000027_s1_ch0.wav,Tuta_absoluta,1562.4089646362922,2210.3267467473083,0.00019841589,21.925562736480455,0.0024831858,0.022569444444444444,6.534747e-06,0.7652078,-624.4956,80.11264,-24.438423,61.3669,-15.239465,44.537235,-6.169227,28.583078,4.472897,14.738479,13.397788,5.199976,19.552818,1.2498426,19.031588,0.42633107,15.873969,2.6566281,9.354244,5.603594,0.0020831306,21.533203125
/mnt/external_disk/InsectSound1000/2022628-16-22_Tuta_absoluta_000002_s4_ch0.wav,Tuta_absoluta,1058.1480705211839,1897.9178432822475,0.00010319347,21.42469918410522,0.0049004373,0.014033564814814815,3.3542656e-05,0.7367629,-609.4972,76.86743,1.5038841,58.328312,5.767292,43.40647,8.945366,29.02109,14.05019,17.415842,16.876812,8.524474,16.586597,3.205672,13.514884,1.6090987,11.164185,2.707423,5.4833837,4.0205946,0.004049932,43.06640625
/mnt/external_disk/InsectSound1000/2022714-16-8_Tuta_absoluta_000044_s7_ch0.wav,Tuta_absoluta,2154.8316662074726,2350.9499718623974,0.0010873751,21.725954684954257,0.0011075698,0.056364836516203706,1.2611386e-06,0.8183511,-635.89154,92.49508,-39.012455,69.60437,-28.915867,49.457943,-17.374994,28.723564,-4.2620816,12.545254,9.429522,2.0508304,17.797457,-3.7818196,19.019663,-4.648455,17.189459,-0.7974612,9.907467,2.7295964,0.00090167456,0.0
/mnt/external_disk/InsectSound1000/2022725-16-33_Tuta_absoluta_000063_s1_ch0.wav,Tuta_absoluta,643.1468067419812,1585.53219392187,1.3047426e-05,21.679076211976387,0.008980275,0.006555627893518518,8.4280575e-05,0.7312978,-608.1276,78.48697,0.58922744,58.401913,3.4589858,42.93223,8.864274,29.268417,12.887155,17.150366,16.741829,9.026279,17.69093,4.2262425,15.849896,3.5706255,13.778092,4.716467,8.2806225,7.100968,0.007484158,21.533203125
/mnt/external_disk/InsectSound1000/2022627-17-3_Tuta_absoluta_000029_s1_ch0.wav,Tuta_absoluta,2052.0306971646773,2344.7507385676213,0.0007720652,21.44502996338859,0.0011938736,0.045360423900462965,1.4695497e-06,0.80545986,-637.2739,94.475716,-36.566875,72.318596,-27.735476,52.490215,-14.782574,32.506313,-1.1359569,14.823009,10.738787,2.0119581,16.730026,-5.6319127,17.334883,-7.455358,14.644575,-2.8673825,8.911611,2.4811819,0.000994137,0.0
/mnt/external_disk/InsectSound1000/2022711-16-27_Tuta_absoluta_000063_s30_ch0.wav,Tuta_absoluta,877.973113691643,1828.2063567441003,7.232852e-05,21.98266404541143,0.0070942943,0.00551124855324074,5.1857616e-05,0.76720697,-616.67523,74.14922,-9.358966,54.235477,-5.4760785,38.59152,0.18603002,24.272743,7.3947916,14.228485,14.290974,7.5515966,17.886896,4.004948,18.461317,4.8929224,16.291155,7.087609,11.987249,9.222366,0.006310242,21.533203125
/mnt/external_disk/InsectSound1000/2022714-16-8_Tuta_absoluta_000047_s9_ch0.wav,Tuta_absoluta,2053.710578524929,2346.407176361176,0.000609753,21.851478481490467,0.0013672804,0.03891782407407408,1.9458537e-06,0.8040059,-636.06287,86.309875,-38.109573,65.030655,-28.04529,46.256298,-15.499418,28.746475,-1.5351084,13.690203,10.309684,3.101372,18.207876,-3.116647,19.36277,-3.5432684,16.168453,0.0825428,10.267017,3.462073,0.0011467437,10.7666015625
/mnt/external_disk/InsectSound1000/202277-16-47_Tuta_absoluta_000045_s4_ch0.wav,Tuta_absoluta,2087.5703605540857,2343.8650978841374,0.00089038396,21.870916077627903,0.0012372163,0.042774341724537035,1.6036274e-06,0.79906076,-632.5363,89.894135,-36.848198,61.766605,-30.305704,44.40677,-16.686134,27.6281,-0.38650262,15.476266,12.828609,5.7335176,19.576853,-3.545572,17.332766,-6.3149843,12.701104,-2.3104956,9.425663,4.5500236,0.001043546,10.7666015625
/mnt/external_disk/InsectSound1000/2022712-16-48_Tuta_absoluta_000002_s1_ch0.wav,Tuta_absoluta,1208.9757004959558,2030.9965903305954,8.3019535e-05,21.873236932816738,0.0043547307,0.0108642578125,1.9703313e-05,0.7828568,-619.3698,76.585724,-20.305151,57.486664,-9.683349,42.074017,-3.7302587,26.411266,6.659898,15.887494,15.772982,6.869282,19.289635,2.9383504,18.773277,2.817714,15.710463,3.7946413,10.490195,8.102642,0.0037090126,21.533203125
/mnt/external_disk/InsectSound1000/2022711-16-27_Tuta_absoluta_000063_s11_ch0.wav,Tuta_absoluta,909.267444040303,1843.3147318661565,6.242975e-05,21.962795860505338,0.007180905,0.005199291087962963,5.2746414e-05,0.78028864,-611.2512,75.898895,-9.828261,53.387615,-7.3481407,34.531796,-3.7465458,22.00988,5.5883217,12.545846,14.473723,8.77473,19.688236,6.6612177,20.405165,5.400193,16.274551,6.7833767,10.442539,8.462059,0.006363342,21.533203125
/mnt/external_disk/InsectSound1000/2022711-16-27_Tuta_absoluta_000051_s1_ch0.wav,Tuta_absoluta,2031.697395852813,2341.6155709419945,0.0006437914,21.40780314341931,0.0012625292,0.045319733796296294,1.6534631e-06,0.78176606,-635.3708,91.93922,-34.891506,69.345985,-26.309725,50.576878,-13.943292,31.463,-0.31563944,14.121284,9.767733,1.2513286,17.026169,-4.0838637,18.69908,-4.4798265,15.80033,-1.8448644,9.631299,3.6451542,0.0010449567,21.533203125
/mnt/external_disk/InsectSound1000/2022713-15-28_Tuta_absoluta_000062_s1_ch0.wav,Tuta_absoluta,1326.2662251493664,2075.4888049616916,0.00014862498,21.53536824276015,0.003138142,0.01850495515046296,1.0716128e-05,0.6983472,-609.21,91.43963,-17.758549,68.23811,-11.165021,49.727123,-1.8730292,32.285927,6.272651,16.879692,14.316316,5.1498876,18.513308,0.7471497,18.669237,-2.076121,14.696779,1.1358861,9.064318,5.0285664,0.0026058017,21.533203125
/mnt/external_disk/InsectSound1000/2022711-16-27_Tuta_absoluta_000062_s29_ch0.wav,Tuta_absoluta,826.2825929726017,1774.0945038087625,4.8925533e-05,21.639925964608512,0.007517206,0.005796079282407407,5.8203117e-05,0.79013723,-607.937,78.31739,-2.6991582,57.49733,0.9267417,42.036076,6.0712676,28.497871,11.661975,16.838697,16.123226,7.5051274,16.523586,3.1818445,15.348311,2.0693915,12.207478,3.2315466,7.7513013,6.0257754,0.0066416445,21.533203125
/mnt/external_disk/InsectSound1000/2022725-16-33_Tuta_absoluta_000062_s4_ch0.wav,Tuta_absoluta,722.0700475163356,1675.3996841385062,6.211558e-05,21.466406137999858,0.008325732,0.005271629050925926,7.101836e-05,0.72193474,-609.3729,74.51595,-4.5279717,52.659443,-1.2223142,38.275665,4.205984,27.227152,12.920801,17.883652,17.300556,10.793469,20.534048,7.1676483,18.584057,5.930715,15.920653,7.217854,10.443844,8.81166,0.006895991,21.533203125
/mnt/external_disk/InsectSound1000/2022627-17-3_Tuta_absoluta_000000_s4_ch0.wav,Tuta_absoluta,287.86594488735733,1045.1396812460948,4.908694e-06,22.125835132946648,0.023971561,0.004118742766203704,0.0005964955,0.772678,-593.1037,73.0067,24.05596,55.99131,24.490181,43.75224,24.830006,33.129513,25.04424,24.133778,23.263224,16.679008,20.017422,11.519382,16.495768,8.646786,12.624452,8.709721,8.775069,8.048908,0.020286828,21.533203125
/mnt/external_disk/InsectSound1000/202277-16-47_Tuta_absoluta_000064_s2_ch0.wav,Tuta_absoluta,766.6137514641267,1709.5820013691284,4.8613743e-05,21.657843088241695,0.009543629,0.006673177083333333,9.715266e-05,0.8056652,-604.22504,67.717735,-1.8118776,44.03451,-0.2635081,32.195824,5.564783,23.310534,12.569991,17.40032,18.260454,12.562572,19.218264,7.3418064,16.544899,5.437952,13.029672,6.883643,10.480851,10.185242,0.008041989,21.533203125
/mnt/external_disk/InsectSound1000/202277-16-47_Tuta_absoluta_000000_s1_ch0.wav,Tuta_absoluta,236.2306938237254,815.6389835510622,1.838831e-05,20.4531786891125,0.18209293,0.0020118995949074073,0.08906296,0.80043554,-386.1313,27.873888,24.440975,21.472,19.348265,17.874226,16.759295,15.7385025,14.925675,14.400944,14.134619,14.053284,13.887414,13.354622,12.443837,11.518608,10.951783,10.651768,10.257852,9.64941,0.13513596,10.7666015625
/mnt/external_disk/InsectSound1000/2022711-16-27_Tuta_absoluta_000063_s3_ch0.wav,Tuta_absoluta,871.3831971271422,1816.8491958841657,4.114928e-05,21.843815201593095,0.007281212,0.005651403356481482,5.4551074e-05,0.77089685,-612.7336,73.91615,-9.798339,52.413166,-4.590566,39.30271,2.10706,25.783379,9.082402,15.945331,15.958629,8.07589,18.05303,4.966711,18.346977,3.9721284,14.32779,5.467533,10.26248,9.044172,0.0063960804,21.533203125
/mnt/external_disk/InsectSound1000/2022725-16-33_Tuta_absoluta_000053_s5_ch0.wav,Tuta_absoluta,1833.1195964734857,2289.315713400054,0.00041009858,21.752421846047824,0.0017084646,0.035319010416666664,3.3583074e-06,0.76039445,-628.9372,84.34496,-26.885555,64.24042,-18.372786,45.10811,-9.856716,28.079514,3.1924992,14.612388,11.677671,3.3816519,16.97235,-1.6251961,18.569582,-2.1640916,14.826086,0.15769394,8.095715,4.307989,0.0014328564,0.0
/mnt/external_disk/InsectSound1000/2022713-15-28_Tuta_absoluta_000027_s2_ch0.wav,Tuta_absoluta,2098.546029440393,2353.7023435450033,0.00077426183,21.094598442377627,0.0011740541,0.05066822193287037,1.4410265e-06,0.7690972,-638.9356,89.83356,-38.56597,69.97152,-27.851685,50.718773,-14.872034,31.437304,-0.6411041,15.268816,10.947723,3.3083363,17.95471,-3.0922701,19.877872,-4.583135,16.782532,-1.8490556,9.556887,3.2111201,0.0009756751,0.0
/mnt/external_disk/InsectSound1000/2022725-16-33_Tuta_absoluta_000058_s16_ch0.wav,Tuta_absoluta,682.2750301626227,1620.2974003626432,2.212718e-05,21.42937873521784,0.008149319,0.005958839699074074,6.821536e-05,0.7475053,-602.88586,87.165665,5.1724863,63.44734,6.9053407,46.56597,8.463309,30.438433,13.356007,17.970984,16.432611,7.8426213,16.224997,1.0470511,13.570116,0.8154613,11.7408495,3.5096135,6.855282,5.03961,0.006726846,21.533203125
